Station,Month,Monthly_Avg_C,Monthly_Min_C,Monthly_Max_C
44,9,328.0795254586,309.032132024,375.00893951399996
44,10,346.11814090466663,278.246373867,479.76456681
44,11,541.9299102526334,367.56466128,947.414548
44,12,5596.541902385715,533.893516,19971.62092
45,1,918.7603945966665,615.410392,1238.2982225
45,2,867.8551053066666,651.1965929,1471.9125816
45,3,987.88802683,664.476258,1549.8867999999998
45,4,659.6464323476667,481.28052123,889.9498584
45,5,505.8230329466667,427.60247563999997,620.4318237
45,6,411.6626308120667,373.14458642100004,480.52968808
45,7,300.8425043492667,283.24031228000007,372.34720503200003
45,8,365.5928429764666,279.11136973500004,394.55770200000006
45,9,389.46634303835333,367.05670965,444.8171807460001
45,10,410.5523746793933,330.3899024732,568.084929248
45,11,641.2101316182001,435.984927766,1118.7067507999998
45,12,6597.260882848573,629.5437876,23539.923868
46,1,1596.5851142766664,1070.4607102,2151.6671055
46,2,1321.7361157433334,986.9266672,2227.8569184000003
46,3,1579.2688385166666,1063.340106,2476.3254564
46,4,1063.0123354122666,775.849849038,1434.7388213
46,5,729.8140975188667,616.5674367199999,894.20686722
46,6,594.7647080051667,539.3014945890001,694.10077089
46,7,549.8570455715333,523.5645997400001,584.771644464
46,8,499.9450315456,475.2909778939999,528.26173906
46,9,520.6121243484766,490.68987040480005,594.151356024
46,10,644.2824241915434,527.9101097591,907.5076482420001
46,11,1028.1977267205334,699.8544772739999,1793.4210675000002
46,12,12687.470930791429,1302.9457524,39132.303496
47,1,22303.274017306663,16183.3840965,26616.888989600004
47,2,19951.263027493336,12627.4017846,26104.0979854
47,3,16431.101425279998,12778.2104512,21896.0605675
47,4,16807.66454804,15059.4156765,19845.076808
47,5,13704.982280276665,10693.106612,16311.554856899997
47,6,9498.684468393334,7026.067816899999,12840.631090300001
47,7,5910.394574981666,4369.55106588,8003.327398
47,8,4307.794040345333,4165.3742793,4707.35371358
47,9,5155.379185141665,4242.54378627,7483.25113776
47,10,9418.055076493334,7069.426204599999,17210.8327392
47,11,16605.52278615,9943.0326424,23727.559113699997
47,12,20469.780541405715,14693.828415,27872.1232316
48,1,22303.274017306663,16183.3840965,26616.888989600004
48,2,19951.263027493336,12627.4017846,26104.0979854
48,3,16431.101425279998,12778.2104512,21896.0605675
48,4,16807.66454804,15059.4156765,19845.076808
48,5,13704.982280276665,10693.106612,16311.554856899997
48,6,9498.684468393334,7026.067816899999,12840.631090300001
48,7,5910.394574981666,4369.55106588,8003.327398
48,8,4307.794040345333,4165.3742793,4707.35371358
48,9,5155.379185141665,4242.54378627,7483.25113776
48,10,9418.055076493334,7069.426204599999,17210.8327392
48,11,16605.52278615,9943.0326424,23727.559113699997
48,12,20469.780541405715,14693.828415,27872.1232316
49,1,473.34857055033325,317.23433568,638.1705395
49,2,447.17827492066675,335.5636988,758.3360000000001
49,3,508.9777986700001,342.3852247600001,798.5873688
49,4,339.9044086576667,247.95174329999998,458.62914636
49,5,260.6502891559666,220.333641363,319.76703105999997
49,6,212.1395610778667,192.283078488,247.62374609999998
49,7,155.0331023346,145.90977689399998,191.88514452
49,8,188.40909917843334,143.869391337,203.29316292
49,9,200.70474789908667,189.15520008910002,229.270873491
49,10,211.57192136916672,170.28842796,292.758690752
49,11,330.41144764203335,224.684128014,576.4623696
49,12,3399.3601667371427,324.35270832,12130.739684999999
50,1,48.65352327018666,31.188925885600003,68.801913544
50,2,43.22553507607001,27.740404645399998,74.28300062999999
50,3,40.38828957072667,26.7946229344,63.877501422
50,4,30.031362382683334,21.7425183456,40.998199265000004
50,5,23.192271648840002,19.5289988409,28.684671516
50,6,18.060422939730003,16.27237045,21.18435505
50,7,18.44357006197,16.235071875,19.733044891500004
50,8,17.158137532416667,16.360229885000003,18.1614654366
50,9,18.610087962576667,17.238652900800002,21.70511568
50,10,21.976731440176664,17.085771318000003,33.786056669400004
50,11,29.496015640030006,17.3207619044,51.524322122
50,12,248.39439595918853,20.937249018,1070.7931934399999
51,1,230.65043803166665,148.6708845,325.75427071
51,2,203.98812308610002,130.84456946,350.34784113
51,3,190.1828282246,126.14155173,300.39390421999997
51,4,141.4568545923,102.27034191500002,192.93792777000002
51,5,109.07585211595334,91.7579273376,135.000377483
51,6,84.88364538511333,76.4552573414,99.669524196
51,7,86.66940961755333,76.287330588,92.72750336280001
51,8,80.62311727435,76.86376658729999,85.428633815
51,9,87.54539906189001,81.0088416891,102.398430904
51,10,103.88956648098664,80.32583774790001,161.468003279
51,11,140.17388363945003,82.10524701899999,244.65403224
51,12,1180.7293464822858,99.97074432000001,5091.524308800001
52,1,1667.96919382,1090.5800166,2347.5186624000003
52,2,1459.2762805583332,933.7861070000001,2506.0493232000003
52,3,1352.392034157333,897.04163925,2127.3863455
52,4,1007.3536536934334,725.6206118069999,1370.12358771
52,5,773.6415246688334,649.5209730959999,959.56020071
52,6,600.9804452210667,541.232609632,706.685607195
52,7,613.2539910285668,539.901974472,656.6093998199999
52,8,570.5489831422668,543.753048768,605.92102911
52,9,621.4763509585667,573.054336868,733.5645364439999
52,10,746.7748946535999,569.8152402640001,1194.6072729179998
52,11,1019.3313788058665,594.59104173,1753.4839003200002
52,12,8589.46187734857,735.2373798,37007.649184
53,1,303.64014214300005,194.122274236,429.52465268
53,2,270.52139595166665,173.713932832,465.0819754
53,3,253.05965576570003,167.892448681,400.4529825
53,4,188.14704091763335,136.357408642,257.063113126
53,5,145.450098334,122.53026988800002,179.74206876
53,6,113.31086252633332,102.09526812,132.828878768
53,7,115.71908801080002,101.815711575,123.78468408700002
53,8,107.64573205778666,102.6267775904,113.98524894100001
53,9,116.7094141111,108.16704003509999,135.90616362999998
53,10,137.43413361031668,107.14791494880001,209.95529106
53,11,183.82036410150005,108.12881802899999,320.793235236
53,12,1547.665699946,130.14162672,6670.98387516
54,1,1014.0128180323333,654.6397508,1431.639552
54,2,895.4997323448001,574.169435856,1537.752816
54,3,834.2837274002001,553.351497135,1317.1738634
54,4,620.5699662113,448.52406174099997,846.0313264
54,5,478.2360049319667,402.197572328,592.1862160320001
54,6,372.11669569000003,335.135682492,436.80254282500005
54,7,379.9082166651666,334.389314232,406.495196883
54,8,353.4117633554,336.89423625,374.493855575
54,9,383.9027374915,355.14263806799994,449.65772099599997
54,10,456.3438257751333,352.05243666999996,712.3527794
54,11,616.6936536032334,360.795060138,1075.6380848200001
54,12,5194.474449865001,440.41369679999997,22382.150017799995
55,1,533.5078456653999,342.38801856,754.2882796
55,2,473.48213091689996,303.82331735,813.70526001
55,3,442.16265745940007,293.33702764,699.12355752
55,4,328.7970712772001,237.975664368,448.8877849659999
55,5,253.81638753283332,213.692361168,314.003731473
55,6,197.6270374591333,177.9749169,231.869101716
55,7,201.79533184660002,177.60180267,215.88370584
55,8,187.72337602043334,179.018575412,198.896595914
55,9,203.65949752236665,188.70410804699998,237.82912453299997
55,10,240.7945941274,186.83725715999998,371.11219519499997
55,11,323.65127604346674,189.89003348100002,565.431679732
55,12,2725.821252264857,230.02130386,11754.208394899999
56,1,450.4262115003333,304.79541183,754.3088730000001
56,2,378.9579617776666,251.6591421,522.3099231
56,3,520.678452595,312.84907004,1033.2210192
56,4,271.0487017268667,168.06049979399998,408.16492816
56,5,134.89630468516665,98.805845894,173.77379763
56,6,104.00514166899667,82.5483663536,130.98187814099998
56,7,82.19864665877499,67.46852206707999,110.540301696
56,8,339.34422188240535,82.95897593196,1193.4521616
56,9,340.9968039125333,162.18311023500002,1121.95868148
56,10,505.4461185834667,239.980316977,935.6176360300001
56,11,541.1133936166,286.0927405,989.7147171000001
56,12,538.756240898,304.60220350000003,966.9868752
57,1,203.25126804333334,130.61867791,287.2915188
57,2,180.1081756419,115.55568948199999,309.44539186
57,3,168.10126016696668,111.489840924,265.6158858
57,4,125.00605063603335,90.46290445199999,170.54498001400003
57,5,96.44522496558001,81.16366843200001,119.30717558799999
57,6,75.08826217522001,67.6387197958,88.10151732759999
57,7,76.67128129766002,67.4801818581,82.0366618113
57,8,71.32425262441333,67.9961411715,75.572471414
57,9,77.40430802055,71.6678399712,90.4380296895
57,10,91.65974442310998,71.06149714589999,141.7847585
57,11,123.40551642045665,72.3077619324,215.65881082200002
57,12,1039.1905287310285,87.81467174999999,4478.709276789999
58,1,271.49003411169997,173.589368832,384.0390099
58,2,241.81443181960003,155.232210305,415.77618328
58,3,226.19988200049997,150.034080265,357.943774
58,4,168.18181209793332,121.925793996,229.80876149399998
58,5,130.00903418509998,109.54904473500001,160.700676058
58,6,101.27600122188333,91.24429149749999,118.744165727
58,7,103.42701953172333,91.048473792,110.64442215
58,8,96.21408437763667,91.735216089,101.85544846799999
58,9,104.32013977071666,96.67870306559999,121.46127083000002
58,10,122.84384842434334,95.76549608079999,187.695687816
58,11,164.37542760333332,96.68661318399998,286.89344429399995
58,12,1384.0139748422857,116.40479939999999,5965.11397684
59,1,1022.8130208236669,665.23400288,1442.3773942999999
59,2,898.3759887795667,575.511299909,1542.4595162000003
59,3,834.4957557804997,553.423576125,1315.2239714
59,4,621.2007666533999,448.128836869,845.89763064
59,5,477.7559707751332,401.34395786399995,592.3116724529999
59,6,371.39139612876676,334.48217733599995,436.290885712
59,7,379.04881350593337,333.663569928,405.520907544
59,8,352.6236620818334,336.120520678,373.942555573
59,9,383.6930053675334,354.26095755600005,451.214054902
59,10,458.8566664312333,351.628489574,725.987739805
59,11,623.7672538627667,364.15682163,1080.84314702
59,12,5255.544293514857,448.09892673999997,22658.684736000003
60,1,463.42928577656676,297.54514233599997,655.0718378400001
60,2,411.14061748980004,263.779467926,706.5298596
60,3,383.86993847253336,254.64102650700002,606.86402336
60,4,285.45132067590004,206.60035488399998,389.651272452
60,5,220.33606106996666,185.487456846,272.52398952799996
60,6,171.55304759563333,154.542977976,201.274843924
60,7,175.18643918146668,154.170002108,187.39419305299998
60,8,162.96613463996667,155.389827228,172.65532074
60,9,176.80624116270002,163.72407142499998,206.42616391899998
60,10,209.11381170836665,162.20762075,322.648899986
60,11,281.2034805297333,164.93505663,491.3460806080001
60,12,2368.4171975885142,199.89298953999997,10212.6981244
61,1,713.3851079363333,458.76783066,951.0785512799999
61,2,599.6870796523334,389.0190513,828.4726103999999
61,3,663.5283354396666,479.1465085,973.69464894
61,4,628.9037400459999,538.2241076800001,784.5554925
61,5,563.4944948177667,469.344177375,672.69756939
61,6,376.393830177,312.845162462,488.22939727999994
61,7,246.82665225339,153.208751738,366.256684416
61,8,156.3830754316067,121.717342496,195.11312963359998
61,9,162.2109294481933,116.08762098630001,233.7332165892
61,10,339.28241599540326,140.1755158968,865.99309808
61,11,743.9710110843333,412.90368272999996,997.2202536499999
61,12,643.8351982822858,422.60607977999996,960.93012015
62,1,323.91656483673324,208.002936922,457.83312
62,2,287.2667478151667,184.30405224,493.5810715100001
62,3,268.1934173069,177.90281184,423.8817347
62,4,199.42852846503337,144.337396922,272.19749433600003
62,5,153.92626148789998,129.542856786,190.429354245
62,6,119.84382364470002,107.957156994,140.594319732
62,7,122.37320479553334,107.77046107000001,130.966371002
62,8,113.84762004749334,108.5367601682,120.622444929
62,9,123.51622914225331,114.438293154,144.221298258
62,10,146.16244214533336,113.27953343200001,225.68028326999996
62,11,196.56126318703338,115.260429712,343.4773849
62,12,1655.498798542,139.77687449,7132.70379174
63,1,10637.195941521097,5892.668755104999,18551.799402
63,2,8177.489297199832,4929.177722425,14321.1706426
63,3,8724.936540555433,6495.453377868,12180.593214
63,4,7649.982444984932,6108.157816212,10204.976290669998
63,5,8335.777403215565,6011.186232924,10179.14286096
63,6,6732.149706879732,5998.441148360001,8174.833219440001
63,7,4803.8053675038,3304.7291202520005,6262.1285627180005
63,8,2307.8539406245004,1575.5163405359997,3192.047654976
63,9,2164.1407791953,1541.699691666,3585.5634212160003
63,10,5901.294974857267,2751.7825619550003,12702.491601799999
63,11,8976.693710785068,5034.590739738,13031.037554999999
63,12,8912.009121570114,5155.358517680001,15532.6330608
64,1,10637.195941521097,5892.668755104999,18551.799402
64,2,8177.489297199832,4929.177722425,14321.1706426
64,3,8724.936540555433,6495.453377868,12180.593214
64,4,7649.982444984932,6108.157816212,10204.976290669998
64,5,8335.777403215565,6011.186232924,10179.14286096
64,6,6732.149706879732,5998.441148360001,8174.833219440001
64,7,4803.8053675038,3304.7291202520005,6262.1285627180005
64,8,2307.8539406245004,1575.5163405359997,3192.047654976
64,9,2164.1407791953,1541.699691666,3585.5634212160003
64,10,5901.294974857267,2751.7825619550003,12702.491601799999
64,11,8976.693710785068,5034.590739738,13031.037554999999
64,12,8912.009121570114,5155.358517680001,15532.6330608
65,1,4739.195607684534,2625.4895187839998,8262.9022522
65,2,5265.614664629266,3202.2345338640002,9301.9047875
65,3,5868.621825707133,4368.339887730001,8194.8318777
65,4,4883.819335396034,3897.171927648,6514.5783040000015
65,5,5238.234910040001,3777.4174820340004,6393.069000239999
65,6,4479.526144969166,4001.73973952,5457.480079339999
65,7,3606.7956466546993,2495.934528116,4689.322787495999
65,8,1519.7806320385,1019.9956785580001,2411.151785946
65,9,1326.2267664804,938.8065637440001,2182.647009726
65,10,3297.6783248463003,1525.038164496,7041.697252800001
65,11,6166.243378974367,3578.382106002,9256.831289499998
65,12,5921.040948031885,3385.366742388,11037.8010344
66,1,4739.195607684534,2625.4895187839998,8262.9022522
66,2,5265.614664629266,3202.2345338640002,9301.9047875
66,3,5868.621825707133,4368.339887730001,8194.8318777
66,4,4883.819335396034,3897.171927648,6514.5783040000015
66,5,5238.234910040001,3777.4174820340004,6393.069000239999
66,6,4479.526144969166,4001.73973952,5457.480079339999
66,7,3606.7956466546993,2495.934528116,4689.322787495999
66,8,1519.7806320385,1019.9956785580001,2411.151785946
66,9,1326.2267664804,938.8065637440001,2182.647009726
66,10,3297.6783248463003,1525.038164496,7041.697252800001
66,11,6166.243378974367,3578.382106002,9256.831289499998
66,12,5921.040948031885,3385.366742388,11037.8010344
67,1,9305.581843984668,6169.92337008,13609.244801100001
67,2,7356.177796988533,5091.751063125,11210.545692
67,3,7771.433077579001,5873.85219273,11124.281879199998
67,4,6708.831799223565,4784.788164684001,8921.7865529
67,5,4541.1604649293895,3841.3231952469,6397.17922844
67,6,3528.0606942118297,2936.7193865499003,4872.1809006846
67,7,2267.91206185057,1764.46636311,2861.1372314889
67,8,1549.8502678523334,1429.4549796,1749.851825672
67,9,1872.1362528636002,1441.7482950239998,3915.4553625890003
67,10,5109.445929102532,2686.8751673760003,8086.884307740001
67,11,9231.9096370738,5958.522634284001,14456.50688
67,12,8890.32273386257,5855.17092281,14609.915993699997
68,1,9305.581843984668,6169.92337008,13609.244801100001
68,2,7356.177796988533,5091.751063125,11210.545692
68,3,7771.433077579001,5873.85219273,11124.281879199998
68,4,6708.831799223565,4784.788164684001,8921.7865529
68,5,4541.1604649293895,3841.3231952469,6397.17922844
68,6,3528.0606942118297,2936.7193865499003,4872.1809006846
68,7,2267.91206185057,1764.46636311,2861.1372314889
68,8,1549.8502678523334,1429.4549796,1749.851825672
68,9,1872.1362528636002,1441.7482950239998,3915.4553625890003
68,10,5109.445929102532,2686.8751673760003,8086.884307740001
68,11,9231.9096370738,5958.522634284001,14456.50688
68,12,8890.32273386257,5855.17092281,14609.915993699997
69,1,3915.8261313766666,2644.9124850000003,6577.434981
69,2,3280.3039115166666,2170.5125,4526.4638475
69,3,4482.587626253333,2682.137151,8916.92774
69,4,2316.7079368799996,1432.7434368,3495.5234535
69,5,1148.8887352883332,841.0544368799999,1481.4801902
69,6,885.3795983417332,702.6986410659999,1114.85804801
69,7,699.8344361146701,573.9601313250001,942.15164771
69,8,2899.3226008,706.81218441,10213.426266010001
69,9,2912.64248119,1382.718107,9599.91099221
69,10,4330.164427868667,2049.3310128,8032.8445053
69,11,4663.446016173332,2455.9454608,8555.198867
69,12,4674.399861282858,2640.384188,8409.633987
70,1,4857.973982879,3283.7806115400003,8310.9348912
70,2,3202.260707483666,2078.2412585499997,4427.52024065
70,3,4091.1255695330005,2438.9471333500005,8232.9356832
70,4,2023.4503842873335,1250.7262171599998,3055.22079779
70,5,993.8064237176001,723.344303968,1285.5321982799999
70,6,641.4809956577667,501.20979126000003,807.67620054
70,7,496.0155646874667,406.012714822,669.441159522
70,8,1940.4638058452667,499.57048983999994,6979.751740650001
70,9,2134.2151659306664,987.18381744,7236.58928028
70,10,3222.0243616946673,1423.3367417400002,6228.2833145
70,11,4292.33442764,1987.3504062,8372.7991524
70,12,6707.800728351714,3847.71064026,13507.7783116
71,1,4857.973982879,3283.7806115400003,8310.9348912
71,2,3202.260707483666,2078.2412585499997,4427.52024065
71,3,4091.1255695330005,2438.9471333500005,8232.9356832
71,4,2023.4503842873335,1250.7262171599998,3055.22079779
71,5,993.8064237176001,723.344303968,1285.5321982799999
71,6,641.4809956577667,501.20979126000003,807.67620054
71,7,496.0155646874667,406.012714822,669.441159522
71,8,1940.4638058452667,499.57048983999994,6979.751740650001
71,9,2134.2151659306664,987.18381744,7236.58928028
71,10,3222.0243616946673,1423.3367417400002,6228.2833145
71,11,4292.33442764,1987.3504062,8372.7991524
71,12,6707.800728351714,3847.71064026,13507.7783116
72,1,2542.445299921927,1746.1949482600003,4168.26227626
72,2,2173.6517651699,1470.791268648,2966.979911566
72,3,3051.303944837933,1875.1999738920001,5954.4351166999995
72,4,1647.5619608016668,1033.7405789,2451.8792778480006
72,5,833.5025593068434,611.998656928,1070.64404947
72,6,643.6270446851369,510.0638056848,810.9701891422001
72,7,505.8576149583033,416.37351440159995,677.5233521436
72,8,2048.5811696257633,508.8083119878,7121.775595200001
72,9,2070.0189314006666,990.4991259799999,6730.201597200001
72,10,3056.533546346967,1468.9787995499998,5600.191224975
72,11,3219.466698166933,1735.0286909339998,5807.158966352
72,12,3097.218210079069,1767.1637871767996,5467.25626983
73,1,2332.575619126667,1577.5963996000003,3910.1942349
73,2,1960.0636320066665,1300.3512739,2702.0863792
73,3,2688.8008820499995,1613.4028092,5338.8546801
73,4,1396.8030888766668,865.460134,2104.7389424000003
73,5,694.4256243605334,508.49529204199996,894.7699862
73,6,535.4175481488667,424.86740874,674.0850456
73,7,423.1555648889766,347.2461186982,569.346828347
73,8,1748.7932366459331,427.24326889800005,6155.06702448
73,9,1756.9787564139,835.146066496,5783.4492744
73,10,2606.134672184,1236.9781412999998,4828.0162104
73,11,2795.111860259,1476.358107,5117.687838000001
73,12,2788.3577143028574,1576.2935552,5006.387664
74,1,4981.746069612884,2392.7670026,9355.97385451
74,2,3633.186232078633,2218.6085712,7189.01250634
74,3,4012.224689197833,2739.76018129,5784.74245636
74,4,3502.9975655743333,3004.7512906559996,4926.992755337
74,5,3678.9122194667298,2924.311575575,4808.04079868
74,6,3508.7266581134163,3093.3109247315,4052.10163014
74,7,2322.8115866882004,1610.9556433559999,3121.9237990941
74,8,1203.544441628967,887.6777172449999,1557.564697426
74,9,857.8778187286167,774.34531064,1014.7713558010001
74,10,1985.126227125667,1013.207914532,4474.073475839999
74,11,57136.5815440827,1698.604870014,306273.96022049995
74,12,187368.18557945304,2401.5591708240004,358465.344642
75,1,4981.746069612884,2392.7670026,9355.97385451
75,2,3633.186232078633,2218.6085712,7189.01250634
75,3,4012.224689197833,2739.76018129,5784.74245636
75,4,3502.9975655743333,3004.7512906559996,4926.992755337
75,5,3678.9122194667298,2924.311575575,4808.04079868
75,6,3508.7266581134163,3093.3109247315,4052.10163014
75,7,2322.8115866882004,1610.9556433559999,3121.9237990941
75,8,1203.544441628967,887.6777172449999,1557.564697426
75,9,857.8778187286167,774.34531064,1014.7713558010001
75,10,1985.126227125667,1013.207914532,4474.073475839999
75,11,57136.5815440827,1698.604870014,306273.96022049995
75,12,187368.18557945304,2401.5591708240004,358465.344642
76,1,19020.678117496667,12510.1081417,27835.335327800003
76,2,15278.333528386667,10612.919700800001,23318.608924
76,3,16146.967624046667,12182.3537943,23141.60132
76,4,13774.333331339998,9757.9139392,18386.246209999998
76,5,9213.142923906667,7775.5688775,13010.8498832
76,6,7143.167267503,5959.25970078,9851.8155852
76,7,4626.524266304,3622.5818064,5813.7601158
76,8,3197.8949639899993,2958.7808019,3594.3444494999994
76,9,3884.900601494333,2990.49186828,8118.541772399999
76,10,10523.716112172,5562.30218048,16580.379158
76,11,18754.57259534,12091.9655142,29202.566647800002
76,12,17924.386329254285,11834.0684676,29397.360942000003
77,1,19020.678117496667,12510.1081417,27835.335327800003
77,2,15278.333528386667,10612.919700800001,23318.608924
77,3,16146.967624046667,12182.3537943,23141.60132
77,4,13774.333331339998,9757.9139392,18386.246209999998
77,5,9213.142923906667,7775.5688775,13010.8498832
77,6,7143.167267503,5959.25970078,9851.8155852
77,7,4626.524266304,3622.5818064,5813.7601158
77,8,3197.8949639899993,2958.7808019,3594.3444494999994
77,9,3884.900601494333,2990.49186828,8118.541772399999
77,10,10523.716112172,5562.30218048,16580.379158
77,11,18754.57259534,12091.9655142,29202.566647800002
77,12,17924.386329254285,11834.0684676,29397.360942000003
78,1,7265.921708928332,4917.28174848,12423.6443772
78,2,4765.343858502,3084.72728361,6590.7288652
78,3,6064.100384403665,3609.06088128,12215.485484399998
78,4,2990.0046585953337,1846.2768309600003,4520.14302625
78,5,1465.6995650053336,1066.50230456,1896.8571981
78,6,945.5052982876666,738.7257771000001,1190.49328071
78,7,731.2199827466666,598.033550436,987.50077547
78,8,2871.4218595489338,736.921275678,10340.6105691
78,9,3164.287649309,1461.1255563,10737.45475
78,10,4809.016948751667,2113.37133509,9315.992933
78,11,6443.968760113333,2969.6641053,12577.206106
78,12,10069.950032858571,5773.93480092,20239.197790899998
79,1,7265.921708928332,4917.28174848,12423.6443772
79,2,4765.343858502,3084.72728361,6590.7288652
79,3,6064.100384403665,3609.06088128,12215.485484399998
79,4,2990.0046585953337,1846.2768309600003,4520.14302625
79,5,1465.6995650053336,1066.50230456,1896.8571981
79,6,945.5052982876666,738.7257771000001,1190.49328071
79,7,731.2199827466666,598.033550436,987.50077547
79,8,2871.4218595489338,736.921275678,10340.6105691
79,9,3164.287649309,1461.1255563,10737.45475
79,10,4809.016948751667,2113.37133509,9315.992933
79,11,6443.968760113333,2969.6641053,12577.206106
79,12,10069.950032858571,5773.93480092,20239.197790899998
80,1,174937.92027596667,123219.41124,226335.66617600003
80,2,154517.20432503335,116321.83508399999,199623.870156
80,3,155937.2329361333,130390.81293599999,201028.430325
80,4,143838.17930127,126275.55562500001,161538.0660039
80,5,144569.85652713335,111247.937217,172190.12661920002
80,6,128983.93652138,116094.6046854,149378.98240699997
80,7,125315.99058229667,93712.52136600002,160476.21853779998
80,8,73308.26784308333,55358.254079000006,93331.822185
80,9,65587.14204650333,53941.346867700006,79579.793368
80,10,103774.12824425334,72900.86867240001,174547.414002
80,11,161804.4409993067,117685.25860750001,210511.15849399997
80,12,153476.70712034,104506.32005659999,245038.823625
81,1,174937.92027596667,123219.41124,226335.66617600003
81,2,154517.20432503335,116321.83508399999,199623.870156
81,3,155937.2329361333,130390.81293599999,201028.430325
81,4,143838.17930127,126275.55562500001,161538.0660039
81,5,144569.85652713335,111247.937217,172190.12661920002
81,6,128983.93652138,116094.6046854,149378.98240699997
81,7,125315.99058229667,93712.52136600002,160476.21853779998
81,8,73308.26784308333,55358.254079000006,93331.822185
81,9,65587.14204650333,53941.346867700006,79579.793368
81,10,103774.12824425334,72900.86867240001,174547.414002
81,11,161804.4409993067,117685.25860750001,210511.15849399997
81,12,153476.70712034,104506.32005659999,245038.823625
82,1,83406.6497442,53700.175319999995,111209.70519899999
82,2,70034.3119704,45459.227934,96717.99275
82,3,77320.93491183335,55899.495467999994,113380.46294400001
82,4,73173.21689343333,62612.273375000004,91319.815896
82,5,65449.195285,54500.109529999994,78112.652051
82,6,43654.02963376001,36269.1641214,56708.784027999995
82,7,28576.24017707467,17727.48961776,42415.9792235
82,8,18083.169308756667,14072.228130959998,22568.3234108
82,9,18783.32330581633,13421.57629749,27078.806139
82,10,39419.608375216674,16277.152065999999,100585.605982
82,11,86740.05882739999,48170.602725,116158.911184
82,12,75273.04583585713,49464.63024,112129.22749
83,1,83406.6497442,53700.175319999995,111209.70519899999
83,2,70034.3119704,45459.227934,96717.99275
83,3,77320.93491183335,55899.495467999994,113380.46294400001
83,4,73173.21689343333,62612.273375000004,91319.815896
83,5,65449.195285,54500.109529999994,78112.652051
83,6,43654.02963376001,36269.1641214,56708.784027999995
83,7,28576.24017707467,17727.48961776,42415.9792235
83,8,18083.169308756667,14072.228130959998,22568.3234108
83,9,18783.32330581633,13421.57629749,27078.806139
83,10,39419.608375216674,16277.152065999999,100585.605982
83,11,86740.05882739999,48170.602725,116158.911184
83,12,75273.04583585713,49464.63024,112129.22749
84,1,51603.85813924333,28728.964332199997,75218.37253
84,2,31250.97478325667,17978.681415000003,57489.066558
84,3,40936.071882406664,25670.359995,65590.244874
84,4,28611.224572289993,21485.41791,35361.3986208
84,5,22192.97482393333,16601.7116052,34344.3343628
84,6,14510.863155680001,11222.582265000001,19182.785904
84,7,10017.743314023333,6416.152464,15681.259977599999
84,8,6544.181339516666,5281.7761976,8110.3691821
84,9,11066.447480609999,5418.1959832,19750.6146195
84,10,20000.620398246665,6464.7038148,56275.1856
84,11,44305.837527359996,20142.9925396,73924.22763
84,12,47474.618234688576,28161.605382600002,102882.427437
85,1,51603.85813924333,28728.964332199997,75218.37253
85,2,31250.97478325667,17978.681415000003,57489.066558
85,3,40936.071882406664,25670.359995,65590.244874
85,4,28611.224572289993,21485.41791,35361.3986208
85,5,22192.97482393333,16601.7116052,34344.3343628
85,6,14510.863155680001,11222.582265000001,19182.785904
85,7,10017.743314023333,6416.152464,15681.259977599999
85,8,6544.181339516666,5281.7761976,8110.3691821
85,9,11066.447480609999,5418.1959832,19750.6146195
85,10,20000.620398246665,6464.7038148,56275.1856
85,11,44305.837527359996,20142.9925396,73924.22763
85,12,47474.618234688576,28161.605382600002,102882.427437
86,1,2384.0608614156667,1607.51384808,4151.871889460001
86,2,1970.0002313323337,1342.12510464,3722.2978572
86,3,2282.541375691333,1662.56578475,3580.37516477
86,4,1823.273975638,1186.9167473100001,2487.97283393
86,5,1136.0929965197668,689.879354232,2018.6988709199998
86,6,895.2165951231699,610.2740602929999,1326.1160969250002
86,7,525.9487799977834,352.5997843472,1013.9942346000001
86,8,317.35986202778656,270.97959536909997,375.15999880559997
86,9,427.9683099114134,272.7674121038,697.065587499
86,10,860.63528229148,412.0388704932,2553.43719774
86,11,2254.333744085334,1164.10732806,3206.40360618
86,12,2205.327359363143,1573.38691109,4194.69199695
87,1,1914.4930450450001,1096.90608161,2906.0880260500003
87,2,1557.4527113126671,1083.26678812,2564.81327135
87,3,1468.8626587406666,1142.95370672,1893.92640828
87,4,1411.292150608,1206.7606474000002,1787.3400545
87,5,2075.1217761313333,1352.6123769199999,2651.4155736000002
87,6,1750.088552822667,1550.81714608,2195.98894324
87,7,1409.1560797830002,1026.236211,1787.4739423199999
87,8,754.7253824582,552.0770173640001,996.39378895
87,9,570.2753931918334,523.136208925,619.95403225
87,10,804.7791761252666,531.985667537,1583.2081440000002
87,11,1455.2470999783332,951.33357396,2511.72582612
87,12,1663.1696637314285,991.1005052799999,3292.94862998
88,1,2225.087575988,1499.96039075,3874.6667431999995
88,2,1838.5856665080003,1252.18104768,3474.3161419200005
88,3,2130.144606998,1551.29478021,3341.7995004
88,4,1701.4785725256666,1107.5732109,2322.1749848
88,5,1060.029710162033,643.7949025199999,1884.1557546499998
88,6,835.2351619627133,569.316959861,1237.684717365
88,7,490.64944736899,328.9197429741,946.0337744
88,8,296.03754663453674,252.757245133,350.0460704325
88,9,399.23680211952666,254.4843185136,650.423244736
88,10,802.9612711074566,384.3780555849,2382.8435007499997
88,11,2104.0307390406674,1086.618711,2993.13841023
88,12,2058.399134691715,1468.74647724,3915.5692294
